trip_count,trip_time,trip_distance,total_amount,tip_amount,passenger_count,year,month,weekday
81228,0 days 00:22:38.089404870,3.9739139213079238,19.05218360663811,0.8011652385876792,1.20762544935244,2019,1,0
84383,0 days 00:23:10.681429248,4.084549850088288,19.553962765011914,0.7860436343813327,1.1950392851640734,2019,1,1
90801,0 days 00:23:50.923181973,3.922025087829429,19.167298157509283,0.8119782821775091,1.2082025528353213,2019,1,2
92125,0 days 00:24:05.837459972,3.982532645861601,19.397562876526464,0.8448372320217097,1.2131777476255088,2019,1,3
100991,0 days 00:23:56.483661748,3.83517125288392,18.87982552900754,0.8224479409056252,1.216227188561357,2019,1,4
91500,0 days 00:22:09.373366120,3.623074207650273,17.40186098360656,0.9158483060109289,1.261256830601093,2019,1,5
74566,0 days 00:21:58.229863476,3.9049440763887033,18.138451573103026,0.8930155835099106,1.2496043773301504,2019,1,6
75623,0 days 00:22:42.878391959,3.9666130674530233,18.910547320259713,0.7872657789296907,1.199608584689843,2019,2,0
82682,0 days 00:23:46.852090615,3.983045523814132,19.216542657410322,0.7995525023584336,1.1964756537093926,2019,2,1
86754,0 days 00:23:30.610849192,3.9632466514512306,19.101048136109,0.8168278119740875,1.1964866173317656,2019,2,2
89510,0 days 00:24:06.307755904,3.9255437381298184,19.175688638140993,0.8529546419394481,1.1954977097531,2019,2,3
114820,0 days 00:23:34.662102962,3.7483738895662775,18.542589183069154,0.8620089705626197,1.2219212680717646,2019,2,4
105848,0 days 00:22:22.310294006,3.6415403219711284,17.482313128259392,0.9371323974000453,1.2494142544025395,2019,2,5
87826,0 days 00:21:19.354530549,3.83655147678364,17.84226459135109,0.9002188418008336,1.235397262769567,2019,2,6
89403,0 days 00:20:47.805489994,3.489095667930607,18.439149804816395,0.9029208192118833,1.1771417066541392,2019,3,0
92888,0 days 00:21:28.440841461,3.5637568900180865,18.858324110757042,0.9545636680733784,1.1675781586426663,2019,3,1
77943,0 days 00:22:26.867645172,3.6542292444478655,19.21861411544334,0.924338298500186,1.172600490101741,2019,3,2
81614,0 days 00:22:15.961305184,3.566109858602691,19.019762785796555,0.9727840811625457,1.1672262111892568,2019,3,3
82228,0 days 00:21:43.683827106,3.3452555090723353,17.86217018533833,0.9794965218660311,1.2013061244344991,2019,3,4
77863,0 days 00:22:04.164596791,3.4144151907838123,17.405581855309972,1.0515939534823984,1.2301606668122214,2019,3,5
65913,0 days 00:20:32.907937856,3.6182032376010804,17.912865292127503,1.0023477917861423,1.2227329965257232,2019,3,6
62072,0 days 00:21:27.718311447,3.4111884585642476,18.28473740172703,0.9870221678051294,1.1981247583451475,2019,4,0
69162,0 days 00:22:12.159801043,3.4244418900552325,18.461490558399127,0.990198085653972,1.2025823429050635,2019,4,1
90310,0 days 00:22:18.420470400,3.418260436275053,18.683233418226116,1.011971653194552,1.187343594286347,2019,4,2
93258,0 days 00:22:50.532169511,3.368573419974694,18.558263634219053,1.0307514636814001,1.1942139012202706,2019,4,3
